Contrast,Correlation,Energy,Homogeneity,R_mean,G_mean,B_mean,H_mean,S_mean,V_mean,Area,Perimeter,Mean,StdDev,Label
555.2227791432224,0.89159801446273,0.7445734577251258,0.7917990575379151,157.40069580078125,157.40069580078125,157.40069580078125,0.0,0.0,157.40069580078125,15860,2176.6458711624146,27.334030151367188,50.57425069301309,acne
981.9459063442822,0.8024055789094046,0.6231034731901879,0.6641024441038329,137.24867248535156,137.24867248535156,137.24867248535156,0.0,0.0,137.24867248535156,22999,4839.627748012543,34.693572998046875,49.85316763207187,acne
647.4552162537688,0.8838250520496367,0.6791799827935422,0.7287870506233269,170.55686950683594,170.55686950683594,170.55686950683594,0.0,0.0,170.55686950683594,20149,2724.5626118183136,33.01765441894531,52.790664774375735,acne
586.5421356824565,0.781176295088445,0.6980784764943904,0.759916063327077,132.19985961914062,132.19985961914062,132.19985961914062,0.0,0.0,132.19985961914062,18443,3925.8977390527725,19.521270751953125,36.63989795316032,acne
254.11383771079437,0.7917592672158654,0.6330822975006752,0.7794055579375572,94.2919921875,94.2919921875,94.2919921875,0.0,0.0,94.2919921875,23250,2763.8001996278763,12.472793579101562,24.66636738015018,acne
804.2930627694884,0.895878629820424,0.6827612296782786,0.7319722925455547,177.9184112548828,177.9184112548828,177.9184112548828,0.0,0.0,177.9184112548828,20006,2901.0478930473328,40.227447509765625,62.19216961742128,acne
1152.3227013231972,0.7958319612813817,0.6582452178771963,0.7092844980309411,139.8002166748047,139.8002166748047,139.8002166748047,0.0,0.0,139.8002166748047,20351,4965.076452255249,34.95343017578125,53.19462060748002,acne
422.0106354476412,0.8532388645410398,0.8395214637946056,0.8625971014713348,169.33815002441406,169.33815002441406,169.33815002441406,0.0,0.0,169.33815002441406,9828,1566.6904664039612,14.765335083007812,38.03709650558222,acne
435.5847623740851,0.7490592612186238,0.7043663988691083,0.78295856074902,107.71397399902344,107.71397399902344,107.71397399902344,0.0,0.0,107.71397399902344,18105,4163.5302077531815,14.451400756835938,29.43213339614255,acne
420.8606044113927,0.8550381916786544,0.6375065243759881,0.7012129785624787,126.51087951660156,126.51087951660156,126.51087951660156,0.0,0.0,126.51087951660156,22887,2750.469244837761,23.613937377929688,38.14509132765321,acne
2012.6665998108474,0.6885724437683541,0.5453352993923138,0.5873786242183849,131.86912536621094,131.86912536621094,131.86912536621094,0.0,0.0,131.86912536621094,25876,8953.60578095913,45.16529846191406,56.86113035966521,acne
474.751894912808,0.8251829813828077,0.6865893611888031,0.7328919195211345,99.08013916015625,99.08013916015625,99.08013916015625,0.0,0.0,99.08013916015625,19299,3817.571838736534,22.241973876953125,36.87387957991038,acne
1322.346087870802,0.8004170720465248,0.4684416390312278,0.5452021842876458,129.36248779296875,129.36248779296875,129.36248779296875,0.0,0.0,129.36248779296875,32479,4895.960789442062,54.610565185546875,57.5125563264495,acne
428.230085305277,0.8054559658663435,0.5755485433092667,0.6685871558456683,91.42683410644531,91.42683410644531,91.42683410644531,0.0,0.0,91.42683410644531,26521,4009.0520656108856,22.169754028320312,33.127355754978986,acne
134.99108499039278,0.7556845165730242,0.78401655759795,0.8837432627979428,86.60319519042969,86.60319519042969,86.60319519042969,0.0,0.0,86.60319519042969,13667,2160.396090388298,5.662109375,16.614916389339907,acne
314.52069503832263,0.8774355344211572,0.7638771037999152,0.8037475136580904,143.96360778808594,143.96360778808594,143.96360778808594,0.0,0.0,143.96360778808594,14941,1936.2123246192932,17.189544677734375,35.85919021347686,acne
808.2101437518725,0.8595702868533682,0.5552873800806065,0.6520107909330184,119.72708129882812,119.72708129882812,119.72708129882812,0.0,0.0,119.72708129882812,27605,3865.5545921325684,44.4051513671875,53.64340703876934,acne
431.51672845275056,0.7546975892212517,0.7011454685272323,0.7801068779779773,107.74942016601562,107.74942016601562,107.74942016601562,0.0,0.0,107.74942016601562,18345,4191.772849082947,14.73956298828125,29.630446014364896,acne
554.3965839787335,0.858663869322136,0.6652446740741865,0.7204138361994136,125.43074035644531,125.43074035644531,125.43074035644531,0.0,0.0,125.43074035644531,20879,3067.4398069381714,27.697311401367188,44.27742052510935,acne
703.447639508745,0.8195886431571231,0.6266423146490354,0.677607448565692,127.83592224121094,127.83592224121094,127.83592224121094,0.0,0.0,127.83592224121094,22897,3030.299758076668,28.2020263671875,44.11054304926281,acne
449.07364713230214,0.8710176228284626,0.7167846466989134,0.7792533394991327,119.99861145019531,119.99861145019531,119.99861145019531,0.0,0.0,119.99861145019531,17692,3115.197166085243,24.712493896484375,41.88956260782412,acne
296.2636931153222,0.8579228366025792,0.792749176391107,0.8368761045370394,123.11970520019531,123.11970520019531,123.11970520019531,0.0,0.0,123.11970520019531,12881,2204.6458690166473,14.998428344726562,32.368535009900064,acne
2485.69150602735,0.7109286573153418,0.6318233300321041,0.677735081227224,159.24562072753906,159.24562072753906,159.24562072753906,0.0,0.0,159.24562072753906,20533,8099.12643301487,44.13336181640625,65.64015431630926,acne
549.9531945440899,0.84508442001461,0.6108554627678904,0.672934630884,126.43305969238281,126.43305969238281,126.43305969238281,0.0,0.0,126.43305969238281,24231,3366.164762377739,29.067825317382812,42.08057295602541,acne
805.8975506795164,0.7919109156642148,0.5429261200152623,0.5856863578478941,132.74168395996094,132.74168395996094,132.74168395996094,0.0,0.0,132.74168395996094,28263,3021.280428171158,32.914886474609375,43.96599985929183,acne
583.614460058783,0.842003644257789,0.7160840350717002,0.7700300687068742,124.4166259765625,124.4166259765625,124.4166259765625,0.0,0.0,124.4166259765625,17353,3245.4398086071014,24.892684936523438,43.0812030371997,acne
737.2540689369457,0.8088792839893801,0.6292574240402065,0.6772407986002106,127.8187255859375,127.8187255859375,127.8187255859375,0.0,0.0,127.8187255859375,22657,3032.5596426725388,27.811981201171875,43.876471988925445,acne
606.3889116444134,0.8656338641334687,0.5649565211080494,0.6560215859422646,122.54165649414062,122.54165649414062,122.54165649414062,0.0,0.0,122.54165649414062,27400,3741.7211133241653,37.588714599609375,47.49950918057572,acne
263.34176387148744,0.8493683031210594,0.7011272359897414,0.7491328655159725,89.19477844238281,89.19477844238281,89.19477844238281,0.0,0.0,89.19477844238281,18799,2701.6336781978607,17.193389892578125,29.68133544562604,acne
1182.8776830909956,0.7789219407565542,0.4750647208243106,0.5398428377346272,130.0320281982422,130.0320281982422,130.0320281982422,0.0,0.0,130.0320281982422,31956,5152.20046544075,45.94248962402344,51.712390187264575,acne
696.2464411388646,0.8202456214575086,0.6823667280706854,0.7352760059800167,132.017333984375,132.017333984375,132.017333984375,0.0,0.0,132.017333984375,19200,3551.9982434511185,26.784133911132812,44.00629781256986,acne
116.93684822989016,0.8580716913967917,0.6639267105064663,0.8153347070044888,81.44326782226562,81.44326782226562,81.44326782226562,0.0,0.0,81.44326782226562,21794,1988.4061958789825,9.958084106445312,20.25672173997167,acne
660.9786570488084,0.8794208215409028,0.429252257621613,0.5305837191212124,143.5343475341797,143.5343475341797,143.5343475341797,0.0,0.0,143.5343475341797,36358,956.2325373888016,50.37904357910156,52.33064772736649,psoriasis
